employee_id,project_id,work_date,start_time,end_time,break_duration,hours_worked,overtime,absent,shift_type,remarks
3844,338,2024-03-29,06:01:00,14:39:00,,0.0,3.72,False,,Various direction painting apply face medical.
1468,407,2024-07-17,,18:21:00,49.0,10.88,2.32,True,,Outside impact leave deal.
3822,441,2024-10-31,09:34:00,,,11.37,0.63,True,morning,Type public answer attention moment.
1308,421,2024-09-28,07:48:00,,,0.0,0.0,True,day,Entire with however down easy store knowledge none.
1055,323,2024-01-19,,,34.0,10.67,0.0,True,day,Peace yard plan radio citizen.
2598,391,2024-03-18,,19:37:00,,0.0,2.65,False,morning,Threat TV war economic almost today.
3458,93,2024-08-14,08:48:00,,31.0,0.0,2.37,True,,Really age watch note sometimes.
1364,318,2024-03-12,08:48:00,,,0.0,0.0,False,morning,Explain town quickly where dog class each need detail.
1603,28,2024-07-14,,,56.0,9.87,0.3,False,,Away course paper myself action provide inside play seek.
1306,424,2024-06-02,06:42:00,,41.0,11.17,1.85,True,,Win task process stand guy woman history spring.
1515,405,2024-09-08,10:37:00,,,0.0,0.1,True,,Together catch nearly finally often without try.
2675,49,2024-05-11,,,,0.0,0.0,False,morning,Note article relate six sound with nature important design up.
1566,427,2024-11-04,,,41.0,8.52,1.93,False,day,Fall above rather major friend kitchen station election.
1193,100,2024-08-18,,21:35:00,,0.0,0.0,True,morning,Ten where drug among difference item nice meeting rich.
1758,219,2024-05-24,,19:20:00,53.0,11.27,0.0,True,morning,Enjoy especially skill city mission director mother game everybody box wait.
1909,325,2024-10-28,06:44:00,,,11.53,2.67,True,,Same woman official arm political about card support model attack dog.
1307,189,2024-04-20,,,38.0,0.0,0.0,False,day,Student however themselves focus too strategy seek.
3107,191,2024-05-19,,16:22:00,,9.55,0.0,True,,Type other benefit wish statement trouble red.
2110,116,2024-10-20,,,,10.38,0.0,True,,Citizen walk bad remember member.
2732,109,2024-01-29,09:21:00,,56.0,0.0,2.3,False,,Lose fire reflect character window grow arm today.
1795,46,2024-07-21,08:22:00,,34.0,0.0,1.03,False,,Truth hope left himself a run land phone he painting.
2643,91,2024-03-03,09:26:00,,,0.0,0.15,True,,Enter audience art weight another happen amount now whether ground final.
1172,30,2024-10-21,,,52.0,0.0,0.0,False,,The nice himself allow though day.
2688,413,2024-08-26,08:02:00,,,0.0,0.0,True,morning,Notice fear page may tough science teach claim heavy idea.
3392,128,2024-05-10,08:18:00,15:20:00,,0.0,2.12,False,morning,Whether interview arrive sit husband.
2476,243,2024-05-28,06:18:00,19:35:00,46.0,11.87,0.0,True,,Military produce building meet minute we scene.
2955,210,2024-03-22,06:10:00,15:51:00,50.0,0.0,0.0,True,morning,Effort put lot together above respond smile.
2614,64,2024-05-16,07:06:00,,,11.27,0.0,False,day,There management town knowledge start view usually.
1529,307,2024-09-26,,18:06:00,41.0,9.22,0.0,False,,Hand kind sure begin force now teach.
1438,44,2024-09-16,,,41.0,0.0,0.98,True,,Series yet scene none data.
3889,150,2024-09-02,10:21:00,19:57:00,,9.07,0.88,True,,Mean boy deep country television.
3077,104,2024-07-13,,17:33:00,32.0,0.0,3.33,True,morning,Age church TV world plant make scene.
1196,207,2024-03-16,,,45.0,8.12,0.13,False,day,Rich official nor run on her finally for dog green early.
3526,66,2024-08-24,,,,0.0,0.0,True,,Increase different across least news Mrs.
2951,388,2024-06-25,,16:31:00,,10.65,1.97,False,,Best interesting against easy race wall discuss.
1126,398,2024-09-08,,,,0.0,0.12,True,,Behavior prevent laugh rather market.
3923,146,2024-07-21,06:50:00,,45.0,8.87,0.0,True,,Specific good attention data though now about within why stage.
3494,93,2024-06-16,06:40:00,,55.0,0.0,3.93,False,,Network place provide sense collection rate interest picture smile some civil.
1362,441,2024-04-21,,19:33:00,49.0,0.0,0.0,True,,Act keep range standard west.
2604,203,2024-01-18,,19:22:00,55.0,0.0,0.42,False,,Opportunity pretty write eye us though wear room market of answer.
3681,399,2024-07-18,,17:59:00,,11.9,0.0,False,,Eight situation thank need piece.
2198,143,2024-05-23,06:34:00,,,10.8,0.0,False,morning,Five debate operation become night.
2996,362,2024-08-22,07:10:00,18:28:00,,11.72,0.68,True,day,Thank read sometimes quality become make today.
2797,443,2024-02-02,,,,0.0,0.0,False,day,Born specific the wrong country.
1689,178,2024-09-07,07:34:00,,,10.3,0.0,True,,His along exist sing write free including left night about.
2245,438,2024-08-31,06:41:00,,,0.0,3.42,True,,News just agreement job baby discussion than.
3723,447,2024-08-24,07:13:00,19:40:00,57.0,8.57,0.0,False,morning,Like light great health heavy specific author despite.
2515,390,2024-05-28,,,55.0,8.02,3.3,True,morning,Tv door animal who economy travel scene suddenly better production.
3096,289,2024-08-31,09:01:00,19:22:00,43.0,0.0,0.0,True,morning,Sign property try side society hit thus again partner others first.
2774,473,2024-09-12,10:12:00,,31.0,0.0,0.0,True,,Against real allow before present it ball next none poor.
1683,185,2024-07-14,,,,11.7,3.37,True,,With building in reduce issue probably and investment fill.
2554,21,2024-09-23,,18:28:00,,10.43,0.0,True,morning,Animal great husband act call herself change film major.
3421,464,2024-10-20,06:07:00,,37.0,11.2,0.23,False,day,Region agency cultural summer mind article trial affect we.
3448,167,2024-07-07,,16:24:00,,10.73,1.32,True,,Concern up last apply treatment these follow.
1420,153,2024-08-04,,21:41:00,,8.15,0.0,False,day,Knowledge interest world soldier else impact him rest three watch.
3794,260,2024-07-02,10:15:00,,,0.0,0.0,True,morning,Organization range outside group responsibility station help but.
2562,395,2024-02-07,06:17:00,18:17:00,40.0,8.27,0.0,False,,Receive know affect reflect plant eye use order.
1508,432,2024-09-19,,,,10.53,0.08,False,,Impact thing head by me economic.
1405,90,2024-09-15,,14:10:00,,10.63,0.0,True,day,War effect represent keep agree explain official.
2556,172,2024-07-12,,16:06:00,50.0,0.0,0.0,False,,Real option case worry never require religious goal.
3828,255,2024-07-18,,19:50:00,,0.0,0.0,False,morning,Report side federal play us art woman behavior.
3327,344,2024-01-05,10:37:00,,40.0,0.0,0.0,False,day,Begin up close effort middle.
2760,393,2024-04-24,06:54:00,21:33:00,40.0,8.43,3.27,True,morning,List make audience teacher professional whole player night them.
1659,419,2024-10-12,09:06:00,21:06:00,35.0,0.0,2.78,True,,Traditional offer energy door benefit statement operation everybody because.
3080,150,2024-09-01,09:24:00,,52.0,9.87,1.75,False,,Most whole whether she court me.
3072,339,2024-06-27,06:53:00,,47.0,8.03,1.88,True,day,Visit spend baby tonight talk.
3801,199,2024-04-21,09:00:00,21:05:00,,0.0,0.0,True,,Line thing radio remember.
3843,187,2024-01-21,,18:51:00,60.0,8.33,0.5,False,morning,Participant book whole kind green daughter pressure pull capital feel.
3169,102,2024-09-24,10:45:00,20:23:00,43.0,0.0,1.1,True,day,Not item three doctor fight interview plan.
2206,129,2024-08-28,,19:17:00,38.0,8.2,0.75,True,morning,Indeed hotel class student see.
2903,219,2024-06-22,06:02:00,,,9.3,2.82,False,,Check represent appear control course.
3585,243,2024-05-21,07:48:00,20:38:00,41.0,0.0,0.0,False,,Total also former better however mean story institution.
2780,344,2024-03-28,10:13:00,17:22:00,55.0,0.0,0.0,False,day,Investment reflect your appear week deep evening attention crime range.
3823,440,2024-05-22,09:29:00,18:20:00,,11.1,0.48,True,,Piece likely finally hear magazine audience nearly remain important.
1367,49,2024-01-10,,17:29:00,,10.25,1.2,False,,Spend than black nothing not college feeling talk wide.
1981,409,2024-11-03,,17:21:00,,0.0,0.0,True,,Evening paper campaign important huge hundred beat then.
1747,223,2024-10-18,06:07:00,,,9.67,2.45,True,,Lot reality begin water help put majority begin.
2433,276,2024-10-22,07:02:00,,30.0,11.4,3.33,True,morning,Nothing surface pull material career.
1326,39,2024-10-11,,,36.0,0.0,0.0,False,,Especially nearly green trouble fund you go.
1011,223,2024-03-20,07:44:00,,,0.0,0.07,False,morning,Security reach very member side tend respond send benefit.
3933,206,2024-06-26,07:44:00,20:42:00,,9.37,0.83,False,,Too least which protect month tax.
2127,316,2024-06-28,,19:42:00,54.0,0.0,0.0,False,,Bank seat show in serious design.
1343,422,2024-06-27,07:53:00,20:20:00,42.0,10.02,0.0,True,,Behind make she particularly next especially make past every.
1262,95,2024-10-25,,18:28:00,,0.0,0.0,False,morning,Thousand green conference fear exactly nearly agree century edge whether.
2453,217,2024-07-16,08:13:00,,31.0,0.0,0.37,False,,Way back reduce majority from amount.
3118,419,2024-10-28,,17:42:00,53.0,0.0,2.37,True,day,Bad dark spring method toward.
1138,478,2024-06-13,07:35:00,,,11.08,1.9,True,,Individual shake son condition method decide professor send feel.
2088,286,2024-01-22,,19:10:00,42.0,11.38,3.78,False,,Television decide eye rate table else occur.
3234,416,2024-01-09,07:25:00,19:00:00,,0.0,0.0,True,morning,Morning one power toward me pressure try interview board little.
3524,78,2024-09-28,09:02:00,,39.0,8.4,2.53,True,,Human education provide become image fight north long through property.
2112,51,2024-06-02,,18:20:00,,10.47,0.0,True,,Fast without hold surface.
2625,25,2024-04-12,,20:50:00,,10.38,2.23,True,,Respond official size pass tonight fly cup tax.
2426,52,2024-10-21,07:29:00,20:33:00,35.0,10.4,0.0,False,,Sister beautiful enough onto training structure social simple.
2619,371,2024-02-23,07:12:00,14:58:00,48.0,0.0,0.0,True,,Hard kind structure suggest story here include memory little whether.
2288,460,2024-04-21,,19:12:00,,11.67,3.95,False,,Magazine senior off especially after local perhaps member price administration.
3677,392,2024-07-25,,17:27:00,,10.18,0.0,False,,Move support meeting owner.
2800,197,2024-10-05,,,55.0,0.0,1.82,False,day,International get notice alone fish food door.
3373,303,2024-01-08,08:36:00,15:25:00,31.0,11.78,0.67,False,,I once pick sell state medical sea thus stay particular.
3866,268,2024-07-22,10:20:00,,,0.0,0.0,True,,Church million produce development sometimes rest sea be I.
3906,354,2024-09-10,07:55:00,16:24:00,45.0,10.73,3.3,False,,Industry situation author end team beat.
2724,182,2024-08-05,,18:27:00,30.0,9.15,0.0,True,morning,Respond place turn speech structure rate.
2653,378,2024-08-14,08:22:00,20:01:00,,10.73,2.63,True,morning,Where reduce put room local song condition space.
2490,303,2024-06-11,,14:47:00,40.0,0.0,1.42,False,,Letter wear customer project compare media.
3060,230,2024-04-24,,,48.0,0.0,0.67,True,,Common stand in security trip maybe fund near example their.
2005,129,2024-08-02,10:04:00,,34.0,0.0,0.0,True,day,Eye major dream must senior.
1783,350,2024-04-23,07:16:00,,59.0,8.83,0.0,True,morning,Own say best and team continue.
2330,258,2024-09-08,,,46.0,0.0,0.2,False,day,Against direction describe indicate side white meeting whom.
1734,313,2024-05-28,06:03:00,16:06:00,45.0,9.62,0.0,False,morning,At wear product concern alone hope security activity.
1242,94,2024-07-01,09:57:00,,38.0,0.0,2.4,False,,Standard official kitchen develop skin mother become never participant.
1970,18,2024-04-08,,15:11:00,50.0,10.02,2.6,True,,Cell he clear summer floor imagine.
3165,104,2024-08-30,10:56:00,21:56:00,34.0,11.58,1.63,False,,International scientist again religious response.
3134,35,2024-08-18,,,39.0,8.17,1.92,True,day,Necessary throw small together purpose land bring.
3307,459,2024-01-13,,20:26:00,,0.0,1.53,False,,Simple on among high beyond.
1584,48,2024-08-26,06:34:00,,,0.0,0.95,False,,Five chair ago partner evidence activity to operation.
2184,222,2024-02-21,,19:09:00,34.0,11.1,1.6,True,morning,Movie bed join particularly everything interesting.
1300,391,2024-07-28,10:22:00,,48.0,0.0,3.8,True,,News grow game full song space.
2439,224,2024-02-11,10:04:00,19:17:00,53.0,0.0,3.38,False,day,Thought site radio stuff avoid use.
3803,119,2024-05-25,,,34.0,9.28,1.17,False,,Each who have he do full food.
2701,152,2024-01-30,08:43:00,16:38:00,48.0,0.0,0.0,True,,Happen determine notice than partner key several else maybe.
1418,306,2024-04-21,07:37:00,,,9.1,0.62,False,morning,Determine north firm notice reveal.
3732,88,2024-02-19,10:37:00,22:12:00,,0.0,0.0,False,,Worry item find never community skin man hit drive drug.
1028,55,2024-02-27,,19:39:00,,9.52,0.0,True,,Ten piece treatment likely even available music.
3828,451,2024-09-08,10:39:00,,30.0,10.12,0.0,False,,Page successful increase apply rich peace.
2769,376,2024-07-01,07:44:00,,,11.6,0.0,True,,Bit ten role bar consider understand.
1897,372,2024-05-06,,17:58:00,38.0,0.0,0.0,True,morning,Majority pressure fear deep situation reduce instead.
2522,417,2024-05-06,07:58:00,19:43:00,,0.0,1.98,True,,Front center will identify ask movie else particularly know cut.
1791,276,2024-03-27,,15:32:00,,0.0,3.8,False,day,Arrive industry true this cost over new.
1904,470,2024-09-12,,19:22:00,42.0,0.0,0.0,True,,Loss whole do turn thing.
1028,255,2024-05-11,,19:00:00,33.0,0.0,0.0,False,,Force anyone effect kitchen high find conference every idea.
1431,293,2024-04-04,08:10:00,,46.0,0.0,0.85,False,,Increase letter history those whom drop or Mrs.
3975,325,2024-05-16,07:35:00,,,0.0,0.0,False,morning,Foreign hope investment write eight training become matter money.
2488,375,2024-07-08,06:31:00,,31.0,0.0,0.0,False,,Even off local always even away spring current mean.
2555,215,2024-07-21,10:34:00,14:16:00,,0.0,0.0,True,,Simply can firm other rise common off certainly.
1158,278,2024-01-31,09:44:00,16:55:00,60.0,9.83,0.0,False,day,Identify film everybody family social however sister him vote white address.
3426,75,2024-01-10,,,30.0,0.0,0.0,False,morning,Exist free win upon campaign what both born.
1080,415,2024-03-09,,20:53:00,,0.0,0.0,True,day,Movement form what five standard.
3225,354,2024-05-20,,,37.0,0.0,1.47,False,morning,Upon history free culture quickly marriage lay.
1044,166,2024-07-23,07:43:00,,53.0,0.0,0.0,True,day,Whole his billion hot second board report.
3254,304,2024-06-27,10:12:00,,38.0,11.38,0.0,False,morning,Cost trade quite yard ago me.
3103,251,2024-06-12,,21:02:00,48.0,0.0,0.0,False,,Per site special me view defense company image support.
3667,368,2024-05-06,,18:02:00,,0.0,0.73,True,morning,Medical threat though past fast.
2990,104,2024-08-25,10:33:00,,52.0,8.37,0.0,False,,Big hope significant west production man when series theory.
3749,419,2024-05-07,10:28:00,17:51:00,48.0,0.0,0.0,True,,One idea already control chair color.
1747,402,2024-05-01,06:13:00,17:35:00,39.0,10.15,0.0,True,morning,Show here practice until also these south continue art hear task.
3454,297,2024-05-20,,,,9.98,0.0,True,,Rock anyone speech these enough.
3572,385,2024-09-17,,,50.0,0.0,0.0,False,,Population instead wall see actually water into second.
2890,495,2024-03-21,,,41.0,0.0,1.73,False,,School per make song reason chance agreement hour.
2019,27,2024-07-02,09:57:00,,45.0,0.0,3.98,False,,Relationship budget development stand education fight part wear blue.
1170,305,2024-05-10,,,36.0,10.72,0.0,True,,Dream drop half three hot remain even raise family.
2640,342,2024-10-13,,,34.0,0.0,0.0,True,,Onto describe risk yet key analysis.
3794,342,2024-06-13,10:51:00,17:56:00,52.0,0.0,1.27,True,,Senior worry follow soldier four physical.
1819,299,2024-08-16,08:19:00,,59.0,0.0,0.0,False,,More social major method TV worker.
3697,255,2024-02-24,07:53:00,,,11.35,3.77,False,,Company attorney summer force challenge identify free appear participant material.
3449,181,2024-06-30,07:42:00,18:46:00,60.0,0.0,0.25,True,morning,Need economic machine fast let administration government.
2062,451,2024-08-22,,17:47:00,,10.47,0.0,False,morning,Require computer member across through may institution happy agent.
